Part_Number,Descripcion,Categoria,Familia,Costo_Promedio,Ultimo_x0020_Costo,Fecha_Ultima_Compra
I15411261,"Teflon 1/2"" X 10M",I15,41,718,718,2021-12-22T00:00:00-03:00
I15411306,Plancha Fe lisa 400x400x5mm (placa),I15,41,10499,9798,2023-04-05T00:00:00-03:00
I15411324,"Perno U 3/8"" x 1 1/4"" con tuercas y golillas",I15,41,420,420,2018-10-25T00:00:00-03:00
I15411337,"Perno U 1/2"" x 10"" con tuercas y golillas",I15,41,4718,4717.65,2023-04-10T00:00:00-03:00
I15411348,"Perno hex 3/4"" x 4"" con Tuerca y Golillas",I15,41,1475,1474.8,2023-05-18T00:00:00-04:00
I15411366,Tubo PVC hidraulico 25 mm (azul),I15,41,6995,6995,2023-01-18T00:00:00-03:00
I15411412,"Grata circular trenzada 4 1/2""",I15,41,3243,3268.91,2023-06-07T00:00:00-04:00
I15411444,Sierra Copa 22mm,I15,41,5042,5042.02,2020-04-03T00:00:00-03:00
I15411462,Codo 90° pvc hidraulico (azul) 75mm CEM-CEM,I15,41,1958,1957.8,2017-05-24T00:00:00-04:00
I15411463,Codo 45° pvc hidraulico (azul) 75mm CEM-CEM,I15,41,3129,3129,2017-05-24T00:00:00-04:00
I15411464,Tee pvc hidraulico (azul) 110mm CEM-CEM,I15,41,1471,1470.59,2020-04-29T00:00:00-03:00
I15411465,Copla PVC hidraulico (azul) 75mm CEM-CEM,I15,41,1775,1775.4,2017-05-24T00:00:00-04:00
I15411466,Copla PVC hidraulico (azul) 110mm CEM-CEM,I15,41,4777,4777.17,2017-05-24T00:00:00-04:00
I15411467,Tubo PVC hidraulico 75 mm (azul),I15,41,13345,13345.2,2017-05-24T00:00:00-04:00
I15411468,Tubo PVC hidraulico 110 mm (azul),I15,41,445,445.38,2020-04-29T00:00:00-03:00
I15411469,Union copla reduccion pvc hidraulico (azul) 110mmx75mm CEM-CEM,I15,41,4796,4796,2017-05-24T00:00:00-04:00
I15411476,Perfil Cuadrado 100x100x5mm,I15,41,78240,78240,2023-05-09T00:00:00-03:00
I15411487,Pintura asfaltica impermeable Igol Denso o similar 3L,I15,41,10504,10504.2,2020-10-27T00:00:00-03:00
I15411488,"Grata circular trenzada 6""",I15,41,7983,7983.19,2020-09-11T00:00:00-03:00
I15411493,Codo 90° pvc hidraulico (azul) 110mm CEM-CEM,I15,41,1261,1260.5,2020-04-29T00:00:00-03:00
I15411501,"Perno U 1/2"" x 8"" con tuercas y golillas",I15,41,3365,3364.71,2023-05-03T00:00:00-03:00
I15411503,Sierra Copa 44mm,I15,41,7899,7899.16,2022-06-17T00:00:00-04:00
I15411504,Sierra Copa 86mm,I15,41,11488,13529.41,2023-05-18T00:00:00-04:00
I15411558,Sierra Copa 74mm,I15,41,13361,13361.34,2023-05-18T00:00:00-04:00
I15411564,"Perno anclaje 1/2"" x 3 3/4""",I15,41,479,478.99,2023-06-19T00:00:00-04:00
I15411619,Perfil angulo laminado 40x40x5mm,I15,41,16777,16502,2023-06-08T00:00:00-04:00
I15411622,Perfil Cuadrado 50x50x5mm,I15,41,41916,41916,2023-04-20T00:00:00-03:00
I15411718,Perfil U (abierto o canal) 100x50x5mm,I15,41,50113,47367,2022-08-18T00:00:00-03:00
I15411723,"Perno Expansion 1/4"" x 2 1/4""",I15,41,134,134.45,2023-03-23T00:00:00-03:00
I15411798,Sierra Copa 105mm,I15,41,12724,12724.1418,2020-01-30T00:00:00-03:00
I15411902,Perfil U (abierto o canal) 80x40x5mm,I15,41,21085,21085,2020-03-20T00:00:00-03:00
I15412110,"Perno anclaje 3/4"" x 4""",I15,41,786,785.7,2020-08-28T00:00:00-03:00
I15412322,"Teflon 3/4"" X 10M",I15,41,252,252.1,2023-06-07T00:00:00-04:00
I15412357,"Esparrago 3/8"" x 3000mm Zinc",I15,41,4871,4900,2023-05-24T00:00:00-04:00
I15412376,"Perno Expansion 3/8"" x 3""",I15,41,1168,1168.07,2022-05-09T00:00:00-03:00
I15412456,Electrodo Soldadura 7018 3/32,I15,41,5836,5731.09,2023-04-10T00:00:00-03:00
I15412457,Electrodo Soldadura 6010 1/8,I15,41,3132,3134.45,2020-08-12T00:00:00-03:00
I15412458,"Esparrago 1/2"" x 3000mm Zinc",I15,41,2474,3828,2022-08-02T00:00:00-04:00
I15412467,"Perno hex 5/8"" x 4"" con Tuerca y Golillas",I15,41,977,977,2021-02-11T00:00:00-03:00
I15412495,Spray Galvanizado en Frío,I15,41,5294,5294.12,2023-01-03T00:00:00-03:00
I15412546,"Perno U 1/2"" x 6"" con tuercas y golillas",I15,41,3564,3564,2023-05-10T00:00:00-03:00
I15412582,Sierra Copa 25mm,I15,41,7899,7899.16,2023-05-23T00:00:00-04:00
I15412587,Perfil Cuadrado 100x100x3mm,I15,41,53760,53760,2023-04-20T00:00:00-03:00
I15412604,"Perno hex 5/8"" x 3"" con Tuerca y Golillas",I15,41,588,588.24,2022-08-22T00:00:00-03:00
I15412619,Desox Cleaner,I15,41,7200,7200,2013-04-02T00:00:00-03:00
I15412620,Tambor Metálico,I15,41,5000,5000,2013-03-31T00:00:00-03:00
I15412622,Pintura Alquidica Rojo Bermellon Jet Alkyd HP,I15,41,29404,29403.8,2022-11-15T00:00:00-03:00
I15412623,Aguarras,I15,41,1859,2184.87,2022-09-20T00:00:00-03:00
I15412624,Soporte Cañeria 2 bolas (apoyo),H21,58,75000,75000,2022-07-19T00:00:00-04:00
I15412637,Pasta Soldar Lata 500 g,I15,41,2550,2550,2020-01-08T00:00:00-03:00
I15412658,"Perno hex 3/8"" x 1/2""",I15,41,126,126.05,2018-07-31T00:00:00-04:00
I15412689,"Perno hex 3/8"" x 3""",I15,41,315,315,2021-11-17T00:00:00-03:00
I15412690,"Perno hex 3/8"" x 2"" Hilo corrido",I15,41,332,332,2022-10-25T00:00:00-03:00
I15412691,"Perno hex 3/8"" x 4""",I15,41,1378,1378.15,2015-08-27T00:00:00-03:00
I15412693,"Grata copa 4 1/2""",I15,41,7303,7302.52,2022-04-27T00:00:00-03:00
I15412700,"Perno hex 5/8"" x 2"" con Tuerca y Golillas",I15,41,245,245,2013-05-27T00:00:00-04:00
I15412707,Plancha Fe lisa 600x600x3mm (placa),I15,41,22036,22036,2023-04-05T00:00:00-03:00
I15412709,Perfil Cuadrado 50x50x2mm,I15,41,10307,8270,2016-09-01T00:00:00-03:00
I15412717,Sierra Copa 32mm,I15,41,7953,7773.11,2023-06-07T00:00:00-04:00
I15412718,Sierra Copa 38mm,I15,41,8824,8823.53,2023-04-21T00:00:00-03:00
I15412719,Sierra Copa 48mm,I15,41,10519,10672.27,2023-04-10T00:00:00-03:00
I15412720,Sierra Copa 51mm,I15,41,10068,10067.63,2023-05-18T00:00:00-04:00
I15412726,"Perno U 3/8"" x 2"" con tuercas y golillas",I15,41,836,834,2023-06-08T00:00:00-04:00
I15412727,"Perno U 3/8"" x 3"" con tuercas y golillas",I15,41,956,956,2023-05-05T00:00:00-03:00
I15412762,Sierra Copa 64mm,I15,41,12742,12764.71,2023-06-07T00:00:00-04:00
I15412773,Perfil angulo laminado 50x50x5mm,I15,41,21074,21074,2023-06-07T00:00:00-04:00
I15412774,Plancha Fe lisa 200x200x5mm (placa),I15,41,2400,2400,2022-05-11T00:00:00-03:00
I15412775,Perfil Cuadrado 75x75x3mm,I15,41,22662,22572,2019-04-02T00:00:00-03:00
I15412776,Plancha Fe lisa 100x100x5mm (placa),I15,41,400,400,2018-09-04T00:00:00-03:00
I15412801,Flechas Adhesivas Indicadoras de Flujo,I15,41,0,,
I15412901,"Perno Hex 1""x4 1/2"" con tuerca y golilla plana y presión",I15,41,3866,3865.72,2023-05-18T00:00:00-04:00
I15412905,"Perno Hex 1""x4"" con tuerca y golilla plana y presión",I15,41,2773,2773.37,2023-05-18T00:00:00-04:00
I15412910,"Perno Hex 1/2""x3"" con tuerca y golilla plana y presión",I15,41,540,539.5,2023-05-18T00:00:00-04:00
I15420006,Aislador tensor,I15,42,288,287.99,2023-06-08T00:00:00-04:00
I15420007,Alambre Galv 2.0 mm p/ cerco electrico,I15,42,3151,3151.26,2023-06-19T00:00:00-04:00
I15420008,Alambre inox 0.8mm,I15,42,8754,23650,2014-03-19T00:00:00-03:00
I15420015,Aislador de paso cilindrico con base,I15,42,151,150.86,2023-06-08T00:00:00-04:00
I15420041,Alambre aluminio 2.0 mm p/ cerco electrico (Rollo 500mts),I15,42,28033,28033,2015-02-23T00:00:00-03:00
I15420051,Perfil cuadrado 25x25x1.5mm,I15,42,5454,6294,2020-02-06T00:00:00-03:00
I15420507,Casquillo aluminio 1.5 fijacion piolas y alambre hasta 1.6mm,I15,42,55,54.86,2023-02-07T00:00:00-03:00
I15420822,Resorte tensor para cerco,I15,42,187,,
I15420823,Carteles plasticos Cerco electrico,I15,42,960,960,2023-06-08T00:00:00-04:00
I15420824,Aislador de paso plano tipo W,I15,42,98,100,2022-05-30T00:00:00-04:00
I15420957,Perfil cuadrado 40x40x3mm,I15,42,19620,22112,2022-03-22T00:00:00-03:00
I15420994,Cable Bujia (rollo 50 mts),I15,42,12745,12745,2023-05-19T00:00:00-04:00
I15421132,Casquillos de fijacion para cerco electrico,I15,42,248,248,2019-11-11T00:00:00-03:00
I15421663,Regaton negro 30x20mm,I15,42,101,100.84,2017-12-27T00:00:00-03:00
I15441837,Soldadura varilla 35% plata con fundente 10gr,I15,41,2092,1890.83,2020-11-18T00:00:00-03:00
I16430005,Agorex pomo transparente,I16,43,2353,2352.94,2023-06-19T00:00:00-04:00
I16430010,Amarras plasticas 200mm,I16,43,12,11.5675,2023-06-14T00:00:00-04:00
I16430011,Amarras plasticas 250mm,I16,43,38,37.82,2021-12-28T00:00:00-03:00
I16430045,Caluga fijador amarra plastica Blanca,I16,43,30,29.5852,2023-06-14T00:00:00-04:00
I16430086,Remache pop 4.0 x 15,I16,43,10,10.08,2019-04-02T00:00:00-03:00
I16430107,Cinta Aisladora 3M Temflex 1500,I16,43,607,622.34,2023-06-14T00:00:00-04:00
I16430108,Cinta aisladora goma,I16,43,11088,11088,2023-06-28T00:00:00-04:00
I16430109,Cinta Permace 3/4,I16,43,538,537.82,2023-06-19T00:00:00-04:00
I16430348,Base fijación empalme(para amarra plastica),I16,43,18,18,2021-03-09T00:00:00-03:00
I16430524,Cinta adhesiva doble faz,I16,43,12850,12849.57,2023-06-05T00:00:00-04:00
I16430829,Barras de Silicona,I16,43,165,160.333,2019-12-24T00:00:00-03:00
I16430909,Enchufe macho volante 220V 10A,I16,43,1095,1084.03,2023-06-19T00:00:00-04:00
I16431001,Lubricante destrabador WD-40,I16,43,4405,4579.83,2022-12-12T00:00:00-03:00
I16431003,Grampa Coaxial 8mm,I16,43,12,,
I16431005,Espiral para cables (tallarin),I16,43,2629,2629,2019-11-08T00:00:00-03:00
I16431007,Adaptador de enchufe americano,I16,43,1957,4831.93,2023-05-17T00:00:00-04:00
I16431008,Enchufe triple ladron,I16,43,1385,1420.16,2022-06-22T00:00:00-04:00
I16431013,Bateria litio 3V CR2016 (pila),I16,43,7250,7250,2023-01-25T00:00:00-03:00
I16431038,Cinta rotuladora Dymo,I16,43,4048,4048,2022-11-10T00:00:00-03:00
I16431048,Amarras plasticas 300mm,I16,43,18,18.4186,2023-06-14T00:00:00-04:00
I16431089,Relay (rele) 24 Volt,I16,43,491,446.2185,2023-06-09T00:00:00-04:00
I16431092,Conector UY2,I16,43,0,109.44,2011-08-05T00:00:00-04:00
I16431093,Conector UR2,I16,43,182,181.98,2019-07-10T00:00:00-04:00
I16431094,Conector UB2A 3M,I16,43,35,164.1,2011-08-05T00:00:00-04:00
I16431097,Empalme mecanico 2529 Para FO,I16,43,70,70,2021-08-23T00:00:00-03:00
I16431122,Modulo enchufe 5113 10A 250V Bticino Magic,I16,43,1779,1694,2020-10-16T00:00:00-03:00
I16431182,Terminal Ferrule Amarillo 10 a 12 AWG,I16,43,28,780,2023-03-23T00:00:00-03:00
I16431223,Pila carbon 1.5V AA (bateria),I16,43,1089,1089,2023-04-28T00:00:00-03:00
I16431227,Soldadura Carrete 60% estaño 1mm 17gr,I16,43,1849,1848.7,2023-03-24T00:00:00-03:00
I16431267,Modulo enchufe sobrepuesto triple 10A blanco (casquete),I16,43,2765,2764.7,2022-06-22T00:00:00-04:00
I16431275,Goma pasacable,I16,43,98,98,2022-01-14T00:00:00-03:00
I16431353,Alcohol Isopropilico 1 L,I16,43,2539,2512.61,2023-05-15T00:00:00-04:00
I16431407,Transistor Triac BTA 12-600,I16,43,664,663.9,2017-02-20T00:00:00-03:00
I16431451,Cinta para rotuladora Brother TZE -S221 9mm,I16,43,6500,6500,2020-11-09T00:00:00-03:00
I16431452,Cinta para rotuladora Brother TZ-231 12mm,I16,43,8170,8170,2023-05-09T00:00:00-03:00
I16431551,Relay (rele) 220 Volt,I16,43,9613,9613,2020-08-31T00:00:00-03:00
I16431561,Amarras plasticas 200 con banderilla,I16,43,7,7.1632,2023-06-14T00:00:00-04:00
I16431577,Ventilador PC 12V (turbina),I16,43,3568,3568,2021-04-28T00:00:00-03:00
I16431719,Pila alcalina 1.5V AAA (bateria),I16,43,828,828.37,2022-10-28T00:00:00-03:00
I16432230,Perfil Rectangular 50x30x2mm,I16,43,20371,22596,2023-02-09T00:00:00-03:00
I16432233,Alargador zapatilla 4 puestos,I16,43,4358,4445.38,2023-02-27T00:00:00-03:00
I16432347,Protector de Empalme Termoretractil 60mm,I16,43,221,221,2021-07-07T00:00:00-04:00
I16432584,Conector Conico N°33 Naranjo,I16,43,20,19.8,2013-03-11T00:00:00-03:00
I16432636,Soldadura Carrete 95% estaño 1/2 Kg,I16,43,12933,12932.77,2020-11-24T00:00:00-03:00
I16432678,Adaptador Riel Din para Relay,I16,43,2986,2986,2018-07-12T00:00:00-04:00
I16432692,Soldadura electronica 0.5mm 1/2 K,I16,43,420,420,2020-01-06T00:00:00-03:00
I16432761,Soldadura Carrete 50% estaño 1/2 Kg,I16,43,22269,15882.35,2023-06-28T00:00:00-04:00
I16641588,Interruptor Automatico Termomagnetico 10A,I16,64,1907,1596.64,2020-05-12T00:00:00-04:00
I16641589,Calota sobrepuesta 1 modulo (para Automatico),I16,64,1664,1664,2020-04-20T00:00:00-03:00
I17440035,Broca HSS metal 2.5mm,I17,44,496,495.8,2023-03-06T00:00:00-03:00
I17440036,Broca HSS concreto 6mm,I17,44,1092,1084.03,2023-06-19T00:00:00-04:00
I17440037,Broca SDS concreto 6mm,I17,44,1092,1092.44,2023-06-19T00:00:00-04:00
I17440039,"Tornillo roscalata 6 x 1""",I17,44,9,9.24,2023-02-07T00:00:00-03:00
I17440087,Mezcla Estuco Interior lista saco 45 K,I17,44,4157,4050.42,2016-05-16T00:00:00-04:00
I17440163,"Perno anclaje 3/8"" x 3 3/4""",I17,44,303,302.52,2023-06-19T00:00:00-04:00
I17440193,"Disco desbaste 4 1/2""",I17,44,917,924.37,2023-06-07T00:00:00-04:00
I17440220,Pasta muro,I17,44,5874,5874,2022-10-26T00:00:00-03:00
I17440300,"Tornillo Framer 7 x 7/16"" Negro",I17,44,8,8.4,2023-06-19T00:00:00-04:00
I17440301,"Tornillo Volcanita 6 x 1""",I17,44,9,9.24,2023-06-19T00:00:00-04:00
I17440302,"Tornillo roscalata 6 x 2""",I17,44,15,15.13,2023-06-19T00:00:00-04:00
I17440303,"Tornillo autoperforante 12 x 1""  hexagonal",I17,44,41,42.02,2023-06-19T00:00:00-04:00
I17440305,"Tornillo volcanita 6 x 1 1/4""",I17,44,11,10.92,2023-06-19T00:00:00-04:00
I17440306,"Tornillo volcanita 6 x 5/8"" Punta  Broca",I17,44,13,12.61,2023-06-19T00:00:00-04:00
I17440307,"Tornillo roscalata 6 x 2 1/2""",I17,44,26,33.45,2022-06-13T00:00:00-04:00
I17440342,"Tornillo volcanita 6 x 1 1/2"" Zn",I17,44,57,57.4,2023-06-28T00:00:00-04:00
I17440404,"Brocha 1""",I17,44,471,470.59,2023-01-20T00:00:00-03:00
I17440408,"Brocha 2 1/2""",I17,44,1092,1092.44,2023-04-10T00:00:00-03:00
I17440455,"Tornillo Roscalata 8 x 1 1/2""",I17,44,17,16.81,2023-04-17T00:00:00-03:00
I17440465,Grampa 14mm,I17,44,8,8,2013-06-12T00:00:00-04:00
I17440474,Electrodo Soldadura 7018 1/8,I17,44,3134,3134.45,2018-07-13T00:00:00-04:00
I17440475,"Hoja se sierra de 1/2 x 24 d  12""",I17,44,1007,1008.4,2023-04-17T00:00:00-03:00
I17440479,Broca SDS concreto 10mm,I17,44,2219,2857.14,2023-06-27T00:00:00-04:00
I17440480,Broca SDS concreto 13mm,I17,44,3450,6387,2023-05-15T00:00:00-04:00
I17440492,"Tuerca hexagonal zincada 3/8""",I17,44,32,32.77,2023-06-29T00:00:00-04:00
I17440499,Lija Metal 100,I17,44,347,319.32,2020-11-24T00:00:00-03:00
I17440515,"Tornillo roscalata 6 x 1/2""",I17,44,12,6.72,2023-06-19T00:00:00-04:00
I17440527,"Brocha 2""",I17,44,871,857.14,2023-06-19T00:00:00-04:00
I17440528,Lija Metal 50,I17,44,378,378.2,2023-03-24T00:00:00-03:00
I17440550,Set paños de limpieza,I17,44,2375,2378.15,2023-04-21T00:00:00-03:00
I17440554,"Disco corte 14"" metal",I17,44,3599,3613.45,2023-06-19T00:00:00-04:00
I17440577,Diluyente Sintetico 1 LT,I17,44,1807,1764.71,2023-06-07T00:00:00-04:00
I17440596,Soquete de ampolleta 220V,I17,44,762,1084.03,2022-06-07T00:00:00-04:00
I17440606,Broca SDS concreto 14mm,I17,44,3824,3268.9,2020-02-06T00:00:00-03:00
I17440623,Diluyente Sintetico 5 LT,I17,44,4790,4789.52,2020-09-28T00:00:00-03:00
I17440642,Broca SDS concreto 8mm,I17,44,1134,1134.45,2023-06-19T00:00:00-04:00
I17440643,Broca HSS metal 10mm,I17,44,3017,3016.81,2023-06-13T00:00:00-04:00
I17440644,Broca HSS metal 3mm,I17,44,488,487.39,2023-06-19T00:00:00-04:00
I17440645,Broca HSS metal 12mm,I17,44,4783,5025.21,2023-04-10T00:00:00-03:00
I17440703,Malla ACMA 2.6M x 5 M Soldada C-139,I17,44,19336,19336,2020-02-18T00:00:00-03:00
I17440752,Mezcla mortero hormigon lista saco 40 K,I17,44,2618,2848.74,2023-04-17T00:00:00-03:00
I17440756,"Disco corte 4 1/2"" Piedra diamantado",I17,44,2827,1873,2021-11-18T00:00:00-03:00
I17440777,"Disco corte 7"" metal",I17,44,966,966.39,2023-06-29T00:00:00-04:00
I17440785,"Clavo corriente 3"" Kilo",I17,44,1950,1949.58,2022-06-22T00:00:00-04:00
I17440786,"Disco para sierra circular 7 1/4""",I17,44,5798,5798,2016-11-04T00:00:00-03:00
I17440795,Plancha terciado estructural 18mm 2.44 x 1.22,I17,44,19319,19319.32,2022-06-07T00:00:00-04:00
I17440798,"Tabla Pino Dim Seco 4""x1"" 3.2m",I17,44,5958,5957.98,2022-06-07T00:00:00-04:00
I17440799,"Cuarton Pino Dim 3""x3"" 3.2m",I17,44,2514,2513.9,2019-12-06T00:00:00-03:00
I17440800,Barra Fierro redondo liso A-630 6 mm x 6 m,I17,44,1320,1320,2021-05-26T00:00:00-04:00
I17440815,"Broca SDS Plus concreto 1"" 25mm x 300mm",I17,44,32580,32579.83,2021-08-17T00:00:00-03:00
I17440820,"Tuerca hexagonal zincada 3/4""",I17,44,218,218.49,2023-04-21T00:00:00-03:00
I17440821,"Golilla plana 3/4"" zincada",I17,44,67,67.23,2023-04-21T00:00:00-03:00
I17440826,"Golilla presion 3/4"" zincada",I17,44,97,96.64,2023-04-21T00:00:00-03:00
I17440831,Malla galv 50mm x 2m tipo Inchalam 5014,I17,44,1345,1344.54,2017-11-17T00:00:00-03:00
I17440836,"Piola acero 1/4"" metro",I17,44,119,49.8,2017-02-17T00:00:00-03:00
I17440837,"Disco corte 7"" Piedra diamantado",I17,44,12430,12430,2021-10-21T00:00:00-03:00
I17440838,"Disco corte 4 1/2"" metal",I17,44,382,378.15,2023-06-29T00:00:00-04:00
I17440839,Guaipe,I17,44,1513,1512.61,2016-02-15T00:00:00-03:00
I17440840,"Abrazadera para cable o piola 1/4""",I17,44,70,69.75,2020-10-16T00:00:00-03:00
I17440841,"Tornillo Autoperforante 6 x 2"" Cabeza avellanada",I17,44,20,19.835,2023-05-11T00:00:00-03:00
I17440842,"Guardacabo para cable o piola 1/4""",I17,44,107,107,2016-01-15T00:00:00-03:00
I17440843,Tarugos paloma fibrocemento 3 a 5 mm,I17,44,42,42.02,2023-06-19T00:00:00-04:00
I17440844,Tarugo plastico 8 mm,I17,44,15,13.55,2023-06-05T00:00:00-04:00
I17440847,"Tensor ojo gancho 1/4""",I17,44,410,410,2016-01-15T00:00:00-03:00
I17440848,"Tensor ojo gancho 5/16""",I17,44,378,378.15,2019-10-25T00:00:00-03:00
I17440862,"Clavo corriente 2 1/2"" Kilo",I17,44,2244,2243.7,2022-09-26T00:00:00-03:00
I17440883,"Perno ojo 1/2"" x 2"" galv",I17,44,1779,1779,2016-01-22T00:00:00-03:00
I17440884,"Perno ojo 3/8"" x 2"" galv",I17,44,460,455,2016-01-15T00:00:00-03:00
I17440888,"Clavo corriente 4"" Kilo",I17,44,1832,1487.39,2022-06-07T00:00:00-04:00
I17440892,"Tuerca hexagonal zincada 5/8""",I17,44,239,142.86,2022-08-22T00:00:00-03:00
I17440893,"Golilla presion 5/8"" zincada",I17,44,153,67.98,2022-07-07T00:00:00-04:00
I17440894,"Perno ojo 3/8"" x 4"" galv con tuerca M10",I17,44,615,615,2019-09-24T00:00:00-03:00
I17440895,"Perno ojo 1/2"" x 4"" galv",I17,44,829,829,2021-01-21T00:00:00-03:00
I17440929,"Brocha 4""",I17,44,1588,1588,2021-04-12T00:00:00-03:00
I17440950,"Perno anclaje Atornillable Hilti HK-EZ I 1/4"" x 2 1/2"" x 3/8""",I17,44,545,567,2020-11-19T00:00:00-03:00
I17440958,Malla ACMA 1M x 2M Galvanizada CG5050.10 cuadriculado 50mm Alambre 3.4mm,I17,44,11017,11016.8,2021-05-28T00:00:00-04:00
I17440968,"Tornillo roscatala 8 x 2 1/2""",I17,44,67,67.23,2020-12-03T00:00:00-03:00
I17440981,Ladrillo fiscal,I17,44,113,112.6,2016-03-09T00:00:00-03:00
I17440983,"Disco desbaste 7""",I17,44,1954,1112.45,2019-10-04T00:00:00-03:00
I17440990,"Tornillo tirafondo 3/8"" x 2 1/2"" hex",I17,44,143,142.86,2022-10-27T00:00:00-03:00
I17441076,Barra Fierro Liso de 8mm x 6mts,I17,44,3297,3304,2023-04-05T00:00:00-03:00
I17441078,Barra Fierro Hormigon A-630 12mm x 6 m,I17,44,4070,4070,2021-05-26T00:00:00-04:00
I17441081,"Perno Coche 1/4"" x 2"" ZBR (Zincado)",I17,44,67,67.22,2017-06-19T00:00:00-04:00
I17441082,"Tuerca Coche Hexagonal 1/4"" ZBR (Zincado)",I17,44,17,16.81,2023-02-07T00:00:00-03:00
I17441098,"Tuerca Mariposa 1/4"" ZBR (Zincado)",I17,44,403,403.36,2023-05-15T00:00:00-04:00
I17441117,"Clavo corriente 5"" Kilo",I17,44,2429,2428.57,2022-06-07T00:00:00-04:00
I17441118,"Cuarton Pino Dim 2""x2"" 3.2m",I17,44,1924,1924.37,2022-09-26T00:00:00-03:00
I17441125,Broca HSS metal 13mm,I17,44,5454,5453.78,2023-06-19T00:00:00-04:00
I17441126,Broca HSS concreto 13mm,I17,44,6429,6428.57,2019-05-22T00:00:00-04:00
I17441129,"Tornillo autoperforante 10 x 2""  hexagonal",I17,44,113,112.97,2023-06-28T00:00:00-04:00
I17441134,"Tornillo autoperforante 10 x 1""  hexagonal",I17,44,30,30.25,2023-06-19T00:00:00-04:00
I17441135,"Tornillo autoperforante 12 x 2""  hexagonal",I17,44,68,76.11,2023-06-13T00:00:00-04:00
I17441143,Barra Fierro Hormigon A-630 10mm x 6m,I17,44,1800,1800,2019-01-22T00:00:00-03:00
I17441162,"Golilla plana 5/32"" zincada",I17,44,5,5,2021-03-09T00:00:00-03:00
I17441208,"Perno anclaje 3/8"" x 2 1/2""",I17,44,442,226.89,2022-05-10T00:00:00-03:00
I17441253,Plancha OSB 9.5mm 2.44 x 1.22,I17,44,14866,14865.54,2022-06-07T00:00:00-04:00
I17441254,"Cuarton Pino Dim 2""x1"" 3.2m",I17,44,1622,1622,2020-07-24T00:00:00-04:00
I17441287,"Tornillo Autoperforante 6 x 1"" Cabeza avellanada",I17,44,10,10,2017-06-15T00:00:00-04:00
I17441305,"Tornillo Roscalata 8 x 1/2""",I17,44,8,10.08,2023-06-19T00:00:00-04:00
I17441340,Broca SDS Plus concreto 12mm x 400mm,I17,44,1092,1092.4,2023-04-17T00:00:00-03:00
I17441367,Manga Polietileno Negro 200x0.10 x 10M,I17,44,1261,1260.5,2022-12-01T00:00:00-03:00
I17441370,Broca HSS metal 4mm,I17,44,570,630.25,2023-03-06T00:00:00-03:00
I17441406,"Tornillo roscalata 6 x 1 1/4""",I17,44,12,11.76,2023-05-15T00:00:00-04:00
I17441408,"Clavo corriente 4"" 500grs (1/2 K)",I17,44,500,500,2019-03-28T00:00:00-03:00
I17441500,Plancha Zinc 5V gris 0.35mm 895x2500mm,I17,44,9319,9319.32,2022-06-22T00:00:00-04:00
I17441650,"Tornillo anclaje mariposa 1/4 x 3""",I17,44,416,428.55,2023-04-20T00:00:00-03:00
I17441669,Broca HSS metal 6mm Cobalto 5%,I17,44,2655,2655.46,2023-06-07T00:00:00-04:00
I17441670,Broca SDS concreto 16mm,I17,44,2941,2941.18,2020-10-07T00:00:00-03:00
I17441729,"Tornillo Roscalata 6"" x 3""",I17,44,24,25.21,2023-05-15T00:00:00-04:00
I17441796,Broca HSS metal 10mm Cobalto 5%,I17,44,7983,7983.19,2023-06-07T00:00:00-04:00
I17441938,Broca HSS escalonada 4-20mm,I17,44,3950,3949.58,2023-06-13T00:00:00-04:00
I17442103,Petroleo Diesel (litro),I17,44,8403,8403.36,2021-04-19T00:00:00-03:00
I17442231,Cemento Mezcla lista 35K,I17,44,2479,2478.99,2022-09-26T00:00:00-03:00
I17442447,"Tornillo Roscalata 8 x 1""",I17,44,14,13.45,2023-03-31T00:00:00-03:00
I17442535,Pitilla 64 M,I17,44,1924,1924.36,2013-01-14T00:00:00-03:00
I17442544,m3 Arena,I17,44,12000,12000,2017-11-30T00:00:00-03:00
I17442578,Broca HSS metal 8mm,I17,44,1836,1924.37,2023-03-06T00:00:00-03:00
I17442579,Broca HSS metal 6mm,I17,44,1134,1084.03,2023-06-13T00:00:00-04:00
